"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"HHS Region 1","1 wk ahead","Point","percent",NA,NA,1.8
"HHS Region 1","1 wk ahead","Bin","percent","0.0","0.1",4e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.1","0.2",9e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.2","0.3",0.0029
"HHS Region 1","1 wk ahead","Bin","percent","0.3","0.4",0.0047
"HHS Region 1","1 wk ahead","Bin","percent","0.4","0.5",0.01
"HHS Region 1","1 wk ahead","Bin","percent","0.5","0.6",0.013
"HHS Region 1","1 wk ahead","Bin","percent","0.6","0.7",0.0207
"HHS Region 1","1 wk ahead","Bin","percent","0.7","0.8",0.0215
"HHS Region 1","1 wk ahead","Bin","percent","0.8","0.9",0.0263
"HHS Region 1","1 wk ahead","Bin","percent","0.9","1.0",0.0301
"HHS Region 1","1 wk ahead","Bin","percent","1.0","1.1",0.0348
"HHS Region 1","1 wk ahead","Bin","percent","1.1","1.2",0.0403
"HHS Region 1","1 wk ahead","Bin","percent","1.2","1.3",0.0437
"HHS Region 1","1 wk ahead","Bin","percent","1.3","1.4",0.0425
"HHS Region 1","1 wk ahead","Bin","percent","1.4","1.5",0.0434
"HHS Region 1","1 wk ahead","Bin","percent","1.5","1.6",0.044
"HHS Region 1","1 wk ahead","Bin","percent","1.6","1.7",0.0422
"HHS Region 1","1 wk ahead","Bin","percent","1.7","1.8",0.0446
"HHS Region 1","1 wk ahead","Bin","percent","1.8","1.9",0.0366
"HHS Region 1","1 wk ahead","Bin","percent","1.9","2.0",0.0337
"HHS Region 1","1 wk ahead","Bin","percent","2.0","2.1",0.0292
"HHS Region 1","1 wk ahead","Bin","percent","2.1","2.2",0.0245
"HHS Region 1","1 wk ahead","Bin","percent","2.2","2.3",0.0219
"HHS Region 1","1 wk ahead","Bin","percent","2.3","2.4",0.0188
"HHS Region 1","1 wk ahead","Bin","percent","2.4","2.5",0.0157
"HHS Region 1","1 wk ahead","Bin","percent","2.5","2.6",0.015
"HHS Region 1","1 wk ahead","Bin","percent","2.6","2.7",0.0128
"HHS Region 1","1 wk ahead","Bin","percent","2.7","2.8",0.015
"HHS Region 1","1 wk ahead","Bin","percent","2.8","2.9",0.0163
"HHS Region 1","1 wk ahead","Bin","percent","2.9","3.0",0.0208
"HHS Region 1","1 wk ahead","Bin","percent","3.0","3.1",0.0248
"HHS Region 1","1 wk ahead","Bin","percent","3.1","3.2",0.0274
"HHS Region 1","1 wk ahead","Bin","percent","3.2","3.3",0.0265
"HHS Region 1","1 wk ahead","Bin","percent","3.3","3.4",0.0262
"HHS Region 1","1 wk ahead","Bin","percent","3.4","3.5",0.0274
"HHS Region 1","1 wk ahead","Bin","percent","3.5","3.6",0.0249
"HHS Region 1","1 wk ahead","Bin","percent","3.6","3.7",0.0198
"HHS Region 1","1 wk ahead","Bin","percent","3.7","3.8",0.0159
"HHS Region 1","1 wk ahead","Bin","percent","3.8","3.9",0.0104
"HHS Region 1","1 wk ahead","Bin","percent","3.9","4.0",0.0068
"HHS Region 1","1 wk ahead","Bin","percent","4.0","4.1",0.0045
"HHS Region 1","1 wk ahead","Bin","percent","4.1","4.2",0.0039
"HHS Region 1","1 wk ahead","Bin","percent","4.2","4.3",0.0025
"HHS Region 1","1 wk ahead","Bin","percent","4.3","4.4",0.0017
"HHS Region 1","1 wk ahead","Bin","percent","4.4","4.5",0.0027
"HHS Region 1","1 wk ahead","Bin","percent","4.5","4.6",0.0025
"HHS Region 1","1 wk ahead","Bin","percent","4.6","4.7",0.0044
"HHS Region 1","1 wk ahead","Bin","percent","4.7","4.8",0.0048
"HHS Region 1","1 wk ahead","Bin","percent","4.8","4.9",0.0041
"HHS Region 1","1 wk ahead","Bin","percent","4.9","5.0",0.0042
"HHS Region 1","1 wk ahead","Bin","percent","5.0","5.1",0.0062
"HHS Region 1","1 wk ahead","Bin","percent","5.1","5.2",0.0049
"HHS Region 1","1 wk ahead","Bin","percent","5.2","5.3",0.0043
"HHS Region 1","1 wk ahead","Bin","percent","5.3","5.4",0.002
"HHS Region 1","1 wk ahead","Bin","percent","5.4","5.5",0.0029
"HHS Region 1","1 wk ahead","Bin","percent","5.5","5.6",0.0012
"HHS Region 1","1 wk ahead","Bin","percent","5.6","5.7",0.0019
"HHS Region 1","1 wk ahead","Bin","percent","5.7","5.8",7e-04
"HHS Region 1","1 wk ahead","Bin","percent","5.8","5.9",0
"HHS Region 1","1 wk ahead","Bin","percent","5.9","6.0",1e-04
"HHS Region 1","1 wk ahead","Bin","percent","6.0","6.1",1e-04
"HHS Region 1","1 wk ahead","Bin","percent","6.1","6.2",1e-04
"HHS Region 1","1 wk ahead","Bin","percent","6.2","6.3",2e-04
"HHS Region 1","1 wk ahead","Bin","percent","6.3","6.4",0
"HHS Region 1","1 wk ahead","Bin","percent","6.4","6.5",0
"HHS Region 1","1 wk ahead","Bin","percent","6.5","6.6",0
"HHS Region 1","1 wk ahead","Bin","percent","6.6","6.7",1e-04
"HHS Region 1","1 wk ahead","Bin","percent","6.7","6.8",0
"HHS Region 1","1 wk ahead","Bin","percent","6.8","6.9",0
"HHS Region 1","1 wk ahead","Bin","percent","6.9","7.0",1e-04
"HHS Region 1","1 wk ahead","Bin","percent","7.0","7.1",1e-04
