"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"HHS Region 1","1 wk ahead","Point","percent",NA,NA,1.3
"HHS Region 1","1 wk ahead","Bin","percent","0.0","0.1",6e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.1","0.2",6e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.2","0.3",6e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.3","0.4",7e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.4","0.5",0.0017
"HHS Region 1","1 wk ahead","Bin","percent","0.5","0.6",0.0032
"HHS Region 1","1 wk ahead","Bin","percent","0.6","0.7",0.0079
"HHS Region 1","1 wk ahead","Bin","percent","0.7","0.8",0.0169
"HHS Region 1","1 wk ahead","Bin","percent","0.8","0.9",0.0323
"HHS Region 1","1 wk ahead","Bin","percent","0.9","1.0",0.0483
"HHS Region 1","1 wk ahead","Bin","percent","1.0","1.1",0.0775
"HHS Region 1","1 wk ahead","Bin","percent","1.1","1.2",0.1034
"HHS Region 1","1 wk ahead","Bin","percent","1.2","1.3",0.1212
"HHS Region 1","1 wk ahead","Bin","percent","1.3","1.4",0.1239
"HHS Region 1","1 wk ahead","Bin","percent","1.4","1.5",0.1206
"HHS Region 1","1 wk ahead","Bin","percent","1.5","1.6",0.0966
"HHS Region 1","1 wk ahead","Bin","percent","1.6","1.7",0.0714
"HHS Region 1","1 wk ahead","Bin","percent","1.7","1.8",0.0509
"HHS Region 1","1 wk ahead","Bin","percent","1.8","1.9",0.0273
"HHS Region 1","1 wk ahead","Bin","percent","1.9","2.0",0.0149
"HHS Region 1","1 wk ahead","Bin","percent","2.0","2.1",0.0083
"HHS Region 1","1 wk ahead","Bin","percent","2.1","2.2",0.0024
"HHS Region 1","1 wk ahead","Bin","percent","2.2","2.3",6e-04
"HHS Region 1","1 wk ahead","Bin","percent","2.3","2.4",8e-04
"HHS Region 1","1 wk ahead","Bin","percent","2.4","2.5",8e-04
"HHS Region 1","1 wk ahead","Bin","percent","2.5","2.6",6e-04
"HHS Region 1","1 wk ahead","Bin","percent","2.6","2.7",4e-04
"HHS Region 1","1 wk ahead","Bin","percent","2.7","2.8",8e-04
"HHS Region 1","1 wk ahead","Bin","percent","2.8","2.9",9e-04
"HHS Region 1","1 wk ahead","Bin","percent","2.9","3.0",3e-04
