"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"HHS Region 1","1 wk ahead","Point","percent",NA,NA,1.8
"HHS Region 1","1 wk ahead","Bin","percent","0.0","0.1",0
"HHS Region 1","1 wk ahead","Bin","percent","0.1","0.2",0
"HHS Region 1","1 wk ahead","Bin","percent","0.2","0.3",1e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.3","0.4",2e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.4","0.5",2e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.5","0.6",0
"HHS Region 1","1 wk ahead","Bin","percent","0.6","0.7",0
"HHS Region 1","1 wk ahead","Bin","percent","0.7","0.8",1e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.8","0.9",3e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.9","1.0",3e-04
"HHS Region 1","1 wk ahead","Bin","percent","1.0","1.1",0.0017
"HHS Region 1","1 wk ahead","Bin","percent","1.1","1.2",0.0039
"HHS Region 1","1 wk ahead","Bin","percent","1.2","1.3",0.0102
"HHS Region 1","1 wk ahead","Bin","percent","1.3","1.4",0.0241
"HHS Region 1","1 wk ahead","Bin","percent","1.4","1.5",0.0437
"HHS Region 1","1 wk ahead","Bin","percent","1.5","1.6",0.0774
"HHS Region 1","1 wk ahead","Bin","percent","1.6","1.7",0.1041
"HHS Region 1","1 wk ahead","Bin","percent","1.7","1.8",0.1279
"HHS Region 1","1 wk ahead","Bin","percent","1.8","1.9",0.1432
"HHS Region 1","1 wk ahead","Bin","percent","1.9","2.0",0.1255
"HHS Region 1","1 wk ahead","Bin","percent","2.0","2.1",0.1031
"HHS Region 1","1 wk ahead","Bin","percent","2.1","2.2",0.0821
"HHS Region 1","1 wk ahead","Bin","percent","2.2","2.3",0.0585
"HHS Region 1","1 wk ahead","Bin","percent","2.3","2.4",0.0381
"HHS Region 1","1 wk ahead","Bin","percent","2.4","2.5",0.0227
"HHS Region 1","1 wk ahead","Bin","percent","2.5","2.6",0.0125
"HHS Region 1","1 wk ahead","Bin","percent","2.6","2.7",0.0083
"HHS Region 1","1 wk ahead","Bin","percent","2.7","2.8",0.0026
"HHS Region 1","1 wk ahead","Bin","percent","2.8","2.9",0.0015
"HHS Region 1","1 wk ahead","Bin","percent","2.9","3.0",0.0012
"HHS Region 1","1 wk ahead","Bin","percent","3.0","3.1",5e-04
"HHS Region 1","1 wk ahead","Bin","percent","3.1","3.2",3e-04
"HHS Region 1","1 wk ahead","Bin","percent","3.2","3.3",2e-04
"HHS Region 1","1 wk ahead","Bin","percent","3.3","3.4",3e-04
"HHS Region 1","1 wk ahead","Bin","percent","3.4","3.5",5e-04
"HHS Region 1","1 wk ahead","Bin","percent","3.5","3.6",1e-04
"HHS Region 1","1 wk ahead","Bin","percent","3.6","3.7",0
