"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"HHS Region 1","1 wk ahead","Point","percent",NA,NA,1.5
"HHS Region 1","1 wk ahead","Bin","percent","0.0","0.1",0.0027
"HHS Region 1","1 wk ahead","Bin","percent","0.1","0.2",0.0079
"HHS Region 1","1 wk ahead","Bin","percent","0.2","0.3",0.0059
"HHS Region 1","1 wk ahead","Bin","percent","0.3","0.4",0.0117
"HHS Region 1","1 wk ahead","Bin","percent","0.4","0.5",0.0258
"HHS Region 1","1 wk ahead","Bin","percent","0.5","0.6",0.0312
"HHS Region 1","1 wk ahead","Bin","percent","0.6","0.7",0.0375
"HHS Region 1","1 wk ahead","Bin","percent","0.7","0.8",0.0356
"HHS Region 1","1 wk ahead","Bin","percent","0.8","0.9",0.0398
"HHS Region 1","1 wk ahead","Bin","percent","0.9","1.0",0.0375
"HHS Region 1","1 wk ahead","Bin","percent","1.0","1.1",0.0358
"HHS Region 1","1 wk ahead","Bin","percent","1.1","1.2",0.0491
"HHS Region 1","1 wk ahead","Bin","percent","1.2","1.3",0.056
"HHS Region 1","1 wk ahead","Bin","percent","1.3","1.4",0.0549
"HHS Region 1","1 wk ahead","Bin","percent","1.4","1.5",0.0484
"HHS Region 1","1 wk ahead","Bin","percent","1.5","1.6",0.0581
"HHS Region 1","1 wk ahead","Bin","percent","1.6","1.7",0.0469
"HHS Region 1","1 wk ahead","Bin","percent","1.7","1.8",0.0376
"HHS Region 1","1 wk ahead","Bin","percent","1.8","1.9",0.0333
"HHS Region 1","1 wk ahead","Bin","percent","1.9","2.0",0.0351
"HHS Region 1","1 wk ahead","Bin","percent","2.0","2.1",0.0324
"HHS Region 1","1 wk ahead","Bin","percent","2.1","2.2",0.0272
"HHS Region 1","1 wk ahead","Bin","percent","2.2","2.3",0.0281
"HHS Region 1","1 wk ahead","Bin","percent","2.3","2.4",0.0238
"HHS Region 1","1 wk ahead","Bin","percent","2.4","2.5",0.0211
"HHS Region 1","1 wk ahead","Bin","percent","2.5","2.6",0.017
"HHS Region 1","1 wk ahead","Bin","percent","2.6","2.7",0.0174
"HHS Region 1","1 wk ahead","Bin","percent","2.7","2.8",0.0129
"HHS Region 1","1 wk ahead","Bin","percent","2.8","2.9",0.0131
