"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"HHS Region 1","1 wk ahead","Point","percent",NA,NA,1.6
"HHS Region 1","1 wk ahead","Bin","percent","0.0","0.1",5e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.1","0.2",6e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.2","0.3",5e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.3","0.4",6e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.4","0.5",4e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.5","0.6",3e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.6","0.7",9e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.7","0.8",5e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.8","0.9",8e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.9","1.0",8e-04
"HHS Region 1","1 wk ahead","Bin","percent","1.0","1.1",0.0082
"HHS Region 1","1 wk ahead","Bin","percent","1.1","1.2",0.0084
"HHS Region 1","1 wk ahead","Bin","percent","1.2","1.3",0.0504
"HHS Region 1","1 wk ahead","Bin","percent","1.3","1.4",0.0846
"HHS Region 1","1 wk ahead","Bin","percent","1.4","1.5",0.1316
"HHS Region 1","1 wk ahead","Bin","percent","1.5","1.6",0.1495
"HHS Region 1","1 wk ahead","Bin","percent","1.6","1.7",0.1326
"HHS Region 1","1 wk ahead","Bin","percent","1.7","1.8",0.111
"HHS Region 1","1 wk ahead","Bin","percent","1.8","1.9",0.0733
"HHS Region 1","1 wk ahead","Bin","percent","1.9","2.0",0.0419
"HHS Region 1","1 wk ahead","Bin","percent","2.0","2.1",0.0283
"HHS Region 1","1 wk ahead","Bin","percent","2.1","2.2",0.0252
"HHS Region 1","1 wk ahead","Bin","percent","2.2","2.3",0.0198
"HHS Region 1","1 wk ahead","Bin","percent","2.3","2.4",0.0241
"HHS Region 1","1 wk ahead","Bin","percent","2.4","2.5",0.0114
"HHS Region 1","1 wk ahead","Bin","percent","2.5","2.6",0.0066
"HHS Region 1","1 wk ahead","Bin","percent","2.6","2.7",0.005
"HHS Region 1","1 wk ahead","Bin","percent","2.7","2.8",0.002
"HHS Region 1","1 wk ahead","Bin","percent","2.8","2.9",0.002
"HHS Region 1","1 wk ahead","Bin","percent","2.9","3.0",4e-04
"HHS Region 1","1 wk ahead","Bin","percent","3.0","3.1",7e-04
"HHS Region 1","1 wk ahead","Bin","percent","3.1","3.2",8e-04
"HHS Region 1","1 wk ahead","Bin","percent","3.2","3.3",4e-04
"HHS Region 1","1 wk ahead","Bin","percent","3.3","3.4",9e-04
"HHS Region 1","1 wk ahead","Bin","percent","3.4","3.5",0.001
"HHS Region 1","1 wk ahead","Bin","percent","3.5","3.6",0.0011
