"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"HHS Region 1","1 wk ahead","Point","percent",NA,NA,2.4
"HHS Region 1","1 wk ahead","Bin","percent","0.0","0.1",4e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.1","0.2",4e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.2","0.3",0.0011
"HHS Region 1","1 wk ahead","Bin","percent","0.3","0.4",6e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.4","0.5",4e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.5","0.6",6e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.6","0.7",7e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.7","0.8",7e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.8","0.9",7e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.9","1.0",8e-04
"HHS Region 1","1 wk ahead","Bin","percent","1.0","1.1",0.001
"HHS Region 1","1 wk ahead","Bin","percent","1.1","1.2",2e-04
"HHS Region 1","1 wk ahead","Bin","percent","1.2","1.3",5e-04
"HHS Region 1","1 wk ahead","Bin","percent","1.3","1.4",0.0011
"HHS Region 1","1 wk ahead","Bin","percent","1.4","1.5",0.0032
"HHS Region 1","1 wk ahead","Bin","percent","1.5","1.6",0.0067
"HHS Region 1","1 wk ahead","Bin","percent","1.6","1.7",0.0152
"HHS Region 1","1 wk ahead","Bin","percent","1.7","1.8",0.0291
"HHS Region 1","1 wk ahead","Bin","percent","1.8","1.9",0.0321
"HHS Region 1","1 wk ahead","Bin","percent","1.9","2.0",0.0238
"HHS Region 1","1 wk ahead","Bin","percent","2.0","2.1",0.0285
"HHS Region 1","1 wk ahead","Bin","percent","2.1","2.2",0.0411
"HHS Region 1","1 wk ahead","Bin","percent","2.2","2.3",0.0633
"HHS Region 1","1 wk ahead","Bin","percent","2.3","2.4",0.1064
"HHS Region 1","1 wk ahead","Bin","percent","2.4","2.5",0.158
"HHS Region 1","1 wk ahead","Bin","percent","2.5","2.6",0.1424
"HHS Region 1","1 wk ahead","Bin","percent","2.6","2.7",0.1114
"HHS Region 1","1 wk ahead","Bin","percent","2.7","2.8",0.0711
"HHS Region 1","1 wk ahead","Bin","percent","2.8","2.9",0.0422
"HHS Region 1","1 wk ahead","Bin","percent","2.9","3.0",0.0258
"HHS Region 1","1 wk ahead","Bin","percent","3.0","3.1",0.0159
"HHS Region 1","1 wk ahead","Bin","percent","3.1","3.2",0.0102
"HHS Region 1","1 wk ahead","Bin","percent","3.2","3.3",0.0043
"HHS Region 1","1 wk ahead","Bin","percent","3.3","3.4",0.005
"HHS Region 1","1 wk ahead","Bin","percent","3.4","3.5",0.0045
"HHS Region 1","1 wk ahead","Bin","percent","3.5","3.6",0.0015
"HHS Region 1","1 wk ahead","Bin","percent","3.6","3.7",8e-04
"HHS Region 1","1 wk ahead","Bin","percent","3.7","3.8",0.001
"HHS Region 1","1 wk ahead","Bin","percent","3.8","3.9",6e-04
"HHS Region 1","1 wk ahead","Bin","percent","3.9","4.0",8e-04
"HHS Region 1","1 wk ahead","Bin","percent","4.0","4.1",0.0012
"HHS Region 1","1 wk ahead","Bin","percent","4.1","4.2",6e-04
"HHS Region 1","1 wk ahead","Bin","percent","4.2","4.3",2e-04
"HHS Region 1","1 wk ahead","Bin","percent","4.3","4.4",7e-04
"HHS Region 1","1 wk ahead","Bin","percent","4.4","4.5",7e-04
"HHS Region 1","1 wk ahead","Bin","percent","4.5","4.6",3e-04
"HHS Region 1","1 wk ahead","Bin","percent","4.6","4.7",5e-04
"HHS Region 1","1 wk ahead","Bin","percent","4.7","4.8",6e-04
