"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"HHS Region 1","1 wk ahead","Point","percent",NA,NA,1.6
"HHS Region 1","1 wk ahead","Bin","percent","0.0","0.1",0
"HHS Region 1","1 wk ahead","Bin","percent","0.1","0.2",0
"HHS Region 1","1 wk ahead","Bin","percent","0.2","0.3",0
"HHS Region 1","1 wk ahead","Bin","percent","0.3","0.4",0
"HHS Region 1","1 wk ahead","Bin","percent","0.4","0.5",1e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.5","0.6",4e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.6","0.7",0
"HHS Region 1","1 wk ahead","Bin","percent","0.7","0.8",2e-04
"HHS Region 1","1 wk ahead","Bin","percent","0.8","0.9",0.0015
"HHS Region 1","1 wk ahead","Bin","percent","0.9","1.0",0.0018
"HHS Region 1","1 wk ahead","Bin","percent","1.0","1.1",0.0092
"HHS Region 1","1 wk ahead","Bin","percent","1.1","1.2",0.0126
"HHS Region 1","1 wk ahead","Bin","percent","1.2","1.3",0.0415
"HHS Region 1","1 wk ahead","Bin","percent","1.3","1.4",0.0673
"HHS Region 1","1 wk ahead","Bin","percent","1.4","1.5",0.117
"HHS Region 1","1 wk ahead","Bin","percent","1.5","1.6",0.1376
"HHS Region 1","1 wk ahead","Bin","percent","1.6","1.7",0.1608
"HHS Region 1","1 wk ahead","Bin","percent","1.7","1.8",0.1449
"HHS Region 1","1 wk ahead","Bin","percent","1.8","1.9",0.1124
"HHS Region 1","1 wk ahead","Bin","percent","1.9","2.0",0.0773
"HHS Region 1","1 wk ahead","Bin","percent","2.0","2.1",0.0436
"HHS Region 1","1 wk ahead","Bin","percent","2.1","2.2",0.0258
"HHS Region 1","1 wk ahead","Bin","percent","2.2","2.3",0.0163
"HHS Region 1","1 wk ahead","Bin","percent","2.3","2.4",0.0124
"HHS Region 1","1 wk ahead","Bin","percent","2.4","2.5",0.0069
"HHS Region 1","1 wk ahead","Bin","percent","2.5","2.6",0.0046
"HHS Region 1","1 wk ahead","Bin","percent","2.6","2.7",0.0031
"HHS Region 1","1 wk ahead","Bin","percent","2.7","2.8",0
"HHS Region 1","1 wk ahead","Bin","percent","2.8","2.9",4e-04
"HHS Region 1","1 wk ahead","Bin","percent","2.9","3.0",0
"HHS Region 1","1 wk ahead","Bin","percent","3.0","3.1",1e-04
"HHS Region 1","1 wk ahead","Bin","percent","3.1","3.2",0
"HHS Region 1","1 wk ahead","Bin","percent","3.2","3.3",0
"HHS Region 1","1 wk ahead","Bin","percent","3.3","3.4",0
"HHS Region 1","1 wk ahead","Bin","percent","3.4","3.5",0
"HHS Region 1","1 wk ahead","Bin","percent","3.5","3.6",0
"HHS Region 1","1 wk ahead","Bin","percent","3.6","3.7",0
